94102;53;343;5;0
94102;53;1;585;0
94103;190;10428;1096171852;227076
94103;53;343;6;0
94103;53;1;745;0
94104;53;343;11;0
94104;53;1;1100;0
94105;190;10430;1111901513;227712
94105;53;152;10;0
94105;53;18;5;0
94105;53;16;5;0
94106;190;10431;1161908808;227713
94106;53;152;14;0
94106;53;18;5;0
94106;53;16;5;0
94107;190;10432;1195986755;227714
94107;53;152;25;0
94107;53;18;10;0
94107;53;16;10;0
94108;53;131;1;0
94108;53;130;1;0
94108;53;158;2;0
94108;53;157;2;0
94108;53;126;2;0
94108;53;125;2;0
94109;190;10451;1162039118;229119
94109;53;131;1;0
94109;53;130;1;0
94109;53;158;3;0
94109;53;157;2;0
94109;53;126;2;0
94109;53;125;2;0
94110;53;131;2;0
94110;53;130;2;0
94110;53;158;4;0
94110;53;157;3;0
94110;53;126;3;0
94110;53;125;3;0
94111;53;131;2;0
94111;53;130;2;0
94111;53;158;5;0
94111;53;157;3;0
94111;53;126;3;0
94111;53;125;3;0
94112;190;10454;1413562968;229132
94112;53;131;2;0
94112;53;130;2;0
94112;53;158;6;0
94112;53;157;4;0
94112;53;126;4;0
94112;53;125;4;0
94113;53;131;3;0
94113;53;130;3;0
94113;53;158;7;0
94113;53;157;5;0
94113;53;126;5;0
94113;53;125;5;0
94114;190;10456;1397768792;229658
94114;53;131;3;0
94114;53;130;3;0
94114;53;158;8;0
94114;53;157;6;0
94114;53;126;6;0
94114;53;125;6;0
94115;53;131;4;0
94115;53;130;4;0
94115;53;158;9;0
94115;53;157;7;0
94115;53;126;7;0
94115;53;125;7;0
94116;53;131;4;0
94116;53;130;4;0
94116;53;158;10;0
94116;53;157;9;0
94116;53;126;9;0
94116;53;125;9;0
94117;190;10459;1129596242;227788
94117;53;131;8;0
94117;53;130;8;0
94117;53;158;16;0
94117;53;157;14;0
94117;53;126;14;0
94117;53;125;14;0
94118;53;132;25;0
94118;53;21;8;0
94118;53;19;8;0
94119;190;10461;1380404814;214068
94119;53;132;35;0
94119;53;21;12;0
94119;53;19;12;0
94120;53;132;60;0
94120;53;21;20;0
94120;53;19;20;0
94121;190;10470;1314210383;214069
94121;53;181;10;0
94121;53;161;15;0
94122;53;181;13;0
94122;53;161;20;0
94123;53;181;17;0
94123;53;161;25;0
94124;53;181;30;0
94124;53;161;40;0
94125;53;110;10;0
94125;53;116;10;0
94126;190;10481;1279348809;226688
94126;53;110;12;0
94126;53;116;12;0
94127;190;10482;1464156755;225869
94127;53;110;13;0
94127;53;116;13;0
94128;53;110;15;0
94128;53;116;15;0
94129;190;10484;1414681665;226699
94129;53;110;22;0
94129;53;116;22;0
94130;53;110;28;0
94130;53;116;28;0
94131;190;10486;1313887058;226700
94131;53;110;40;0
94131;53;116;40;0
94132;53;110;60;0
94132;53;116;60;0
94133;190;10490;1296781142;226895
94133;53;94;20;0
94133;53;93;20;0
94133;53;92;20;0
94133;53;90;20;0
94133;53;95;20;0
94133;53;97;20;0
94133;53;96;20;0
94133;53;91;20;0
94133;53;1;10;0
94133;53;154;10;0
94133;53;153;10;0
94133;53;155;10;0
94134;53;94;30;0
94134;53;93;30;0
94134;53;92;30;0
94134;53;90;30;0
94134;53;95;30;0
94134;53;97;30;0
94134;53;96;30;0
94134;53;91;30;0
94134;53;1;12;0
94134;53;154;10;0
94134;53;153;10;0
94134;53;155;10;0
94135;53;94;40;0
94135;53;93;40;0
94135;53;92;40;0
94135;53;90;40;0
94135;53;95;40;0
94135;53;97;40;0
94135;53;96;40;0
94135;53;91;40;0
94135;53;1;14;0
94135;53;154;11;0
94135;53;153;11;0
94135;53;155;12;0
94136;190;10493;1296125779;226881
94136;53;94;60;0
94136;53;93;60;0
94136;53;92;60;0
94136;53;90;60;0
94136;53;95;60;0
94136;53;97;60;0
94136;53;96;60;0
94136;53;91;60;0
94136;53;1;16;0
94136;53;154;13;0
94136;53;153;13;0
94136;53;155;13;0
94137;53;94;100;0
94137;53;93;100;0
94137;53;92;100;0
94137;53;90;100;0
94137;53;95;100;0
94137;53;97;100;0
94137;53;96;100;0
94137;53;91;100;0
94137;53;1;18;0
94137;53;154;13;0
94137;53;153;13;0
94137;53;155;14;0
94138;53;94;140;0
94138;53;93;140;0
94138;53;92;140;0
94138;53;90;140;0
94138;53;95;140;0
94138;53;97;140;0
94138;53;96;140;0
94138;53;91;140;0
94138;53;1;23;0
94138;53;154;13;0
94138;53;153;13;0
94138;53;155;16;0
94139;190;10496;1296781128;226900
94139;53;94;180;0
94139;53;93;180;0
94139;53;92;180;0
94139;53;90;180;0
94139;53;95;180;0
94139;53;97;180;0
94139;53;96;180;0
94139;53;91;180;0
94139;53;1;34;0
94139;53;154;13;0
94139;53;153;13;0
94139;53;155;18;0
94140;53;94;240;0
94140;53;93;240;0
94140;53;92;240;0
94140;53;90;240;0
94140;53;95;240;0
94140;53;97;240;0
94140;53;96;240;0
94140;53;91;240;0
94140;53;1;45;0
94140;53;154;17;0
94140;53;153;17;0
94140;53;155;22;0
94141;53;94;400;0
94141;53;93;400;0
94141;53;92;400;0
94141;53;90;400;0
94141;53;95;400;0
94141;53;97;400;0
94141;53;96;400;0
94141;53;91;400;0
94141;53;1;57;0
94141;53;154;25;0
94141;53;153;25;0
94141;53;155;30;0
94142;190;10499;1296387925;226903
94142;53;94;790;0
94142;53;93;790;0
94142;53;92;790;0
94142;53;90;790;0
94142;53;95;790;0
94142;53;97;790;0
94142;53;96;790;0
94142;53;91;790;0
94142;53;1;91;0
94142;53;154;25;0
94142;53;153;25;0
94142;53;155;55;0
94143;53;1;10;0
94143;53;150;1;0
94143;53;113;6;0
94144;190;10501;1095585865;225876
94144;53;1;19;0
94144;53;150;1;0
94144;53;113;7;0
94145;53;1;23;0
94145;53;150;1;0
94145;53;113;8;0
94146;53;1;27;0
94146;53;150;1;0
94146;53;113;9;0
94147;190;10504;1178883142;225882
94147;53;1;32;0
94147;53;150;2;0
94147;53;113;10;0
94148;53;1;36;0
94148;53;150;2;0
94148;53;113;11;0
94149;53;1;44;0
94149;53;150;2;0
94149;53;113;12;0
94150;53;100;5;0
94151;53;100;6;0
94152;190;10512;1414678606;226797
94152;53;100;8;0
94153;53;100;11;0
94154;190;10514;1481132629;227151
94154;53;100;20;0
94155;190;10520;1195661896;227152
94155;53;1;20;0
94155;53;162;5;0
94156;190;10521;1113085272;227817
94156;53;1;25;0
94156;53;162;5;0
94157;53;1;30;0
94157;53;162;6;0
94158;190;10523;1415075908;227809
94158;53;1;35;0
94158;53;162;6;0
94159;53;1;40;0
94159;53;162;7;0
94160;190;10525;1313691476;227158
94160;53;1;55;0
94160;53;162;8;0
94161;53;1;70;0
94161;53;162;9;0
94162;53;1;90;0
94162;53;162;11;0
94163;190;10528;1196378955;227807
94163;53;1;135;0
94163;53;162;15;0
94164;53;1;300;0
94164;53;162;28;0
94165;53;131;2;0
94165;53;130;2;0
94165;53;158;6;0
94165;53;157;3;0
94165;53;126;3;0
94165;53;125;3;0
94166;53;131;3;0
94166;53;130;3;0
94166;53;158;7;0
94166;53;157;4;0
94166;53;126;4;0
94166;53;125;4;0
94167;190;10532;1380274245;229660
94167;53;131;4;0
94167;53;130;4;0
94167;53;158;8;0
94167;53;157;5;0
94167;53;126;5;0
94167;53;125;5;0
94168;53;131;4;0
94168;53;130;4;0
94168;53;158;9;0
94168;53;157;6;0
94168;53;126;6;0
94168;53;125;6;0
94169;53;131;5;0
94169;53;130;5;0
94169;53;158;10;0
94169;53;157;7;0
94169;53;126;7;0
94169;53;125;7;0
94170;190;10535;1414681923;229669
94170;53;131;5;0
94170;53;130;5;0
94170;53;158;11;0
94170;53;157;8;0
94170;53;126;8;0
94170;53;125;8;0
94171;53;131;6;0
94171;53;130;6;0
94171;53;158;13;0
94171;53;157;9;0
94171;53;126;9;0
94171;53;125;9;0
94172;53;131;7;0
94172;53;130;7;0
94172;53;158;16;0
94172;53;157;10;0
94172;53;126;10;0
94172;53;125;10;0
94173;53;131;9;0
94173;53;130;9;0
94173;53;158;20;0
94173;53;157;11;0
94173;53;126;11;0
94173;53;125;11;0
94174;53;131;15;0
94174;53;130;15;0
94174;53;158;30;0
94174;53;157;17;0
94174;53;126;17;0
94174;53;125;17;0
94175;53;1;15;0
94175;53;18;4;0
94175;53;16;4;0
94175;53;137;12;0
94176;53;1;20;0
94176;53;18;6;0
94176;53;16;6;0
94176;53;137;13;0
94177;190;10542;1162758483;227190
94177;53;1;35;0
94177;53;18;7;0
94177;53;16;7;0
94177;53;137;15;0
94178;53;1;50;0
94178;53;18;8;0
94178;53;16;8;0
94178;53;137;19;0
94179;190;10544;1146377038;227191
94179;53;1;95;0
94179;53;18;10;0
94179;53;16;10;0
94179;53;137;31;0
94180;53;131;5;0
94180;53;130;5;0
94180;53;129;5;0
94180;53;127;5;0
94180;53;128;5;0
94180;53;122;5;0
94181;53;131;6;0
94181;53;130;6;0
94181;53;129;6;0
94181;53;127;6;0
94181;53;128;6;0
94181;53;122;6;0
94182;53;131;7;0
94182;53;130;7;0
94182;53;129;7;0
94182;53;127;7;0
94182;53;128;7;0
94182;53;122;7;0
94183;53;131;8;0
94183;53;130;8;0
94183;53;129;8;0
94183;53;127;8;0
94183;53;128;8;0
94183;53;122;8;0
94184;53;131;9;0
94184;53;130;9;0
94184;53;129;9;0
94184;53;127;9;0
94184;53;128;9;0
94184;53;122;9;0
94185;53;131;10;0
94185;53;130;10;0
94185;53;129;10;0
94185;53;127;10;0
94185;53;128;10;0
94185;53;122;10;0
94186;190;10556;1397248589;225470
94186;53;131;11;0
94186;53;130;11;0
94186;53;129;11;0
94186;53;127;11;0
94186;53;128;11;0
94186;53;122;11;0
94187;190;10560;1162364993;227036
94187;53;123;4;0
94187;53;124;5;0
94187;53;127;3;0
94187;53;128;3;0
94188;53;123;4;0
94188;53;124;6;0
94188;53;127;4;0
94188;53;128;4;0
94189;53;123;6;0
94189;53;124;7;0
94189;53;127;6;0
94189;53;128;6;0
94190;190;10563;1413564481;214129
94190;53;123;7;0
94190;53;124;10;0
94190;53;127;7;0
94190;53;128;7;0
94191;190;10564;1296126031;227040
94191;53;123;10;0
94191;53;124;12;0
94191;53;127;9;0
94191;53;128;9;0
94192;190;10565;1414681682;214120
94192;53;123;14;0
94192;53;124;20;0
94192;53;127;13;0
94192;53;128;13;0
94193;190;10600;1094929999;227312
94193;53;21;1;0
94193;53;19;1;0
94193;53;221;40;0
94193;53;364;3;0
94194;53;21;1;0
94194;53;19;1;0
94194;53;221;50;0
94194;53;364;3;0
94195;53;21;1;0
94195;53;19;1;0
94195;53;221;60;0
94195;53;364;3;0
94196;190;10603;1112297038;227320
94196;53;21;1;0
94196;53;19;1;0
94196;53;221;70;0
94196;53;364;3;0
94197;53;21;1;0
94197;53;19;1;0
94197;53;221;80;0
94197;53;364;4;0
94198;53;21;1;0
94198;53;19;1;0
94198;53;221;95;0
94198;53;364;5;0
94199;190;10606;1398034004;227322
94199;53;21;1;0
94199;53;19;1;0
94199;53;221;100;0
94199;53;364;6;0
94200;53;21;2;0
94200;53;19;2;0
94200;53;221;120;0
94200;53;364;10;0
94201;53;21;2;0
94201;53;19;2;0
94201;53;221;150;0
94201;53;364;19;0
94202;190;10609;1313820502;227324
94202;53;21;4;0
94202;53;19;4;0
94202;53;221;235;0
94202;53;364;30;0
94203;53;128;1;0
94203;53;122;1;0
94203;53;129;1;0
94203;53;162;10;0
94204;53;128;1;0
94204;53;122;2;0
94204;53;129;2;0
94204;53;162;10;0
94205;53;128;1;0
94205;53;122;2;0
94205;53;129;2;0
94205;53;162;12;0
94206;53;128;1;0
94206;53;122;3;0
94206;53;129;3;0
94206;53;162;13;0
94207;53;128;1;0
94207;53;122;4;0
94207;53;129;4;0
94207;53;162;14;0
94208;53;128;1;0
94208;53;122;5;0
94208;53;129;5;0
94208;53;162;16;0
94209;53;128;1;0
94209;53;122;6;0
94209;53;129;6;0
94209;53;162;18;0
94210;53;128;1;0
94210;53;122;7;0
94210;53;129;7;0
94210;53;162;22;0
94211;53;128;2;0
94211;53;122;9;0
94211;53;129;9;0
94211;53;162;30;0
94212;53;128;4;0
94212;53;122;15;0
94212;53;129;15;0
94212;53;162;55;0
94213;190;10870;1230525772;225581
94213;53;106;10;0
94214;190;10871;1146049345;225618
94214;53;106;10;0
94215;53;106;12;0
94216;190;10873;1346720326;225589
94216;53;106;13;0
94217;190;10874;1279345477;225629
94217;53;106;14;0
94218;53;106;16;0
94219;190;10876;1229803585;225599
94219;53;106;18;0
94220;190;10877;1262573392;225641
94220;53;106;22;0
94221;53;106;30;0
94222;190;10879;1162035540;225651
94222;53;106;55;0
94223;53;282;2;0
94223;53;281;2;0
94223;53;280;2;0
94223;53;278;2;0
94223;53;311;2;0
94223;53;316;2;0
94223;53;317;2;0
94223;53;279;2;0
94223;53;150;1;0
94223;53;112;10;0
94224;190;10641;1363759944;226238
94224;53;282;3;0
94224;53;281;3;0
94224;53;280;3;0
94224;53;278;3;0
94224;53;311;3;0
94224;53;316;3;0
94224;53;317;3;0
94224;53;279;3;0
94224;53;150;1;0
94224;53;112;10;0
94225;53;282;3;0
94225;53;281;3;0
94225;53;280;3;0
94225;53;278;3;0
94225;53;311;3;0
94225;53;316;3;0
94225;53;317;3;0
94225;53;279;3;0
94225;53;150;1;0
94225;53;112;12;0
94226;53;282;4;0
94226;53;281;4;0
94226;53;280;4;0
94226;53;278;4;0
94226;53;311;4;0
94226;53;316;4;0
94226;53;317;4;0
94226;53;279;4;0
94226;53;150;1;0
94226;53;112;13;0
94227;190;10644;1145197384;226244
94227;53;282;4;0
94227;53;281;4;0
94227;53;280;4;0
94227;53;278;4;0
94227;53;311;4;0
94227;53;316;4;0
94227;53;317;4;0
94227;53;279;4;0
94227;53;150;2;0
94227;53;112;14;0
94228;190;10650;1163020105;226852
94228;53;282;2;0
94228;53;281;2;0
94228;53;280;2;0
94228;53;278;2;0
94228;53;311;2;0
94228;53;316;2;0
94228;53;317;2;0
94228;53;279;2;0
94228;53;133;10;0
94229;53;20;1;0
94229;53;151;1;0
94229;53;164;5;0
94230;53;20;1;0
94230;53;151;1;0
94230;53;164;5;0
94231;53;20;2;0
94231;190;10662;1178681677;226237
94231;53;151;1;0
94231;53;164;6;0
94232;53;20;2;0
94232;53;151;1;0
94232;53;164;7;0
94233;53;20;3;0
94233;53;151;1;0
94233;53;164;7;0
94234;53;20;4;0
94234;190;10665;1396982357;226231
94234;53;151;1;0
94234;53;164;8;0
94235;53;20;5;0
94235;53;151;1;0
94235;53;164;9;0
94236;53;20;7;0
94236;53;151;1;0
94236;53;164;11;0
94237;53;20;10;0
94237;53;151;1;0
94237;53;164;15;0
94238;53;20;20;0
94238;190;10669;1313426249;226225
94238;53;151;1;0
94238;53;164;27;0
94239;53;103;1;0
94239;53;146;3;0
94239;53;277;2;0
94239;53;17;1;0
94239;53;155;1;0
94239;53;154;1;0
94239;53;153;1;0
94239;53;164;7;0
94240;190;10671;1397248834;226213
94240;53;103;3;0
94240;53;146;5;0
94240;53;277;3;0
94240;53;17;2;0
94240;53;155;1;0
94240;53;154;1;0
94240;53;153;1;0
94240;53;164;10;0
94241;53;103;4;0
94241;53;146;8;0
94241;53;277;4;0
94241;53;17;3;0
94241;53;155;1;0
94241;53;154;1;0
94241;53;153;1;0
94241;53;164;12;0
94242;190;10673;1111969614;227328
94242;53;103;5;0
94242;53;146;12;0
94242;53;277;7;0
94242;53;17;4;0
94242;53;155;1;0
94242;53;154;1;0
94242;53;153;1;0
94242;53;164;15;0
94243;53;103;7;0
94243;53;146;20;0
94243;53;277;11;0
94243;53;17;6;0
94243;53;155;2;0
94243;53;154;2;0
94243;53;153;2;0
94243;53;164;19;0
94244;190;10675;1397246796;226219
94244;53;103;10;0
94244;53;146;32;0
94244;53;277;18;0
94244;53;17;9;0
94244;53;155;4;0
94244;53;154;4;0
94244;53;153;4;0
94244;53;164;27;0
94245;53;379;0;0
94245;53;151;2;0
94246;190;10681;1397642056;226201
94246;53;379;1;0
94246;53;151;3;0
94247;53;379;0;0
94247;53;151;4;0
94248;53;379;1;0
94248;53;151;5;0
94249;190;10684;1397773106;226207
94249;53;379;0;0
94249;53;151;7;0
94250;53;379;1;0
94250;53;151;9;0
94251;53;148;1;0
94251;53;114;10;0
94252;190;10711;1380275020;213438
94252;53;148;1;0
94252;53;114;10;0
94253;53;148;1;0
94253;53;114;12;0
94254;53;148;1;0
94254;53;114;13;0
94255;190;10714;1245790805;213977
94255;53;148;2;0
94255;53;114;14;0
94256;53;148;2;0
94256;53;114;16;0
94257;190;10716;1397510997;213978
94257;53;148;2;0
94257;53;114;18;0
94258;53;148;3;0
94258;53;114;22;0
94259;53;148;3;0
94259;53;114;30;0
94260;190;10719;1313166156;213979
94260;53;148;4;0
94260;53;114;55;0
94261;190;10730;1178944078;227329
94261;53;155;1;0
94261;53;153;1;0
94261;53;154;5;0
94261;53;150;8;0
94261;53;148;8;0
94261;53;167;10;0
94262;53;155;1;0
94262;53;153;1;0
94262;53;154;5;0
94262;53;150;8;0
94262;53;148;8;0
94262;53;167;10;0
94263;190;10732;1414676803;226184
94263;53;155;1;0
94263;53;153;1;0
94263;53;154;7;0
94263;53;150;10;0
94263;53;148;10;0
94263;53;167;12;0
94264;53;155;2;0
94264;53;153;2;0
94264;53;154;8;0
94264;53;150;11;0
94264;53;148;11;0
94264;53;167;13;0
94265;53;155;2;0
94265;53;153;2;0
94265;53;154;9;0
94265;53;150;12;0
94265;53;148;12;0
94265;53;167;14;0
94266;190;10735;1129202261;226195
94266;53;155;4;0
94266;53;153;4;0
94266;53;154;11;0
94266;53;150;14;0
94266;53;148;14;0
94266;53;167;16;0
94267;53;155;4;0
94267;53;153;4;0
94267;53;154;13;0
94267;53;150;16;0
94267;53;148;16;0
94267;53;167;18;0
94268;190;10737;1162167620;227336
94268;53;155;5;0
94268;53;153;5;0
94268;53;154;19;0
94268;53;150;20;0
94268;53;148;20;0
94268;53;167;22;0
94269;53;155;10;0
94269;53;153;10;0
94269;53;154;23;0
94269;53;150;28;0
94269;53;148;28;0
94269;53;167;30;0
94270;190;10739;1095910473;227338
94270;53;155;20;0
94270;53;153;20;0
94270;53;154;50;0
94270;53;150;53;0
94270;53;148;53;0
94270;53;167;55;0
94271;190;10740;1229540439;225481
94271;53;535;2;0
94271;53;123;1;0
94272;53;535;2;0
94272;53;123;1;0
94273;190;10742;1297369165;225483
94273;53;535;2;0
94273;53;123;1;0
94274;53;535;2;0
94274;53;123;1;0
94275;190;10744;1296845127;225482
94275;53;535;2;0
94275;53;123;1;0
94276;53;535;2;0
94276;53;123;2;0
94277;190;10746;1398032726;225484
94277;53;535;2;0
94277;53;123;3;0
94278;53;535;2;0
94278;53;123;4;0
94279;190;10748;1212236100;225505
94279;53;535;2;0
94279;53;123;6;0
94280;190;10749;1413826636;225506
94280;53;535;3;0
94280;53;123;10;0
94281;53;146;5;0
94281;190;10630;1129338441;225439
94281;53;276;2;0
94281;53;277;5;0
94281;53;1;7;0
94282;53;146;5;0
94282;190;10631;1430340172;225465
94282;53;276;3;0
94282;53;277;6;0
94282;53;1;8;0
94283;53;146;6;0
94283;53;276;4;0
94283;53;277;7;0
94283;53;1;10;0
94284;53;146;6;0
94284;190;10633;1129334099;225440
94284;53;276;4;0
94284;53;277;8;0
94284;53;1;14;0
94285;53;146;7;0
94285;190;10634;1431195731;225469
94285;53;276;5;0
94285;53;277;9;0
94285;53;1;19;0
94286;53;146;8;0
94286;53;276;5;0
94286;53;277;11;0
94286;53;1;32;0
94287;53;146;9;0
94287;190;10636;1129337673;225455
94287;53;276;6;0
94287;53;277;16;0
94287;53;1;42;0
94288;53;146;11;0
94288;53;276;7;0
94288;53;277;21;0
94288;53;1;52;0
94289;53;146;15;0
94289;190;10638;1431192391;225468
94289;53;276;9;0
94289;53;277;27;0
94289;53;1;76;0
94290;53;146;28;0
94290;190;10639;1129600585;225456
94290;53;276;15;0
94290;53;277;40;0
94290;53;1;140;0
94291;53;100;5;0
94291;53;143;5;0
94291;53;144;10;0
94292;190;10751;1380009807;226177
94292;53;100;5;0
94292;53;143;5;0
94292;53;144;10;0
94293;53;100;7;0
94293;53;143;6;0
94293;53;144;12;0
94294;53;100;8;0
94294;53;143;6;0
94294;53;144;13;0
94295;190;10754;1128874820;226170
94295;53;100;9;0
94295;53;143;7;0
94295;53;144;14;0
94296;53;100;11;0
94296;53;143;8;0
94296;53;144;16;0
94297;190;10756;1229865793;226169
94297;53;100;13;0
94297;53;143;9;0
94297;53;144;18;0
94298;53;100;17;0
94298;53;143;11;0
94298;53;144;22;0
94299;190;10758;1179406665;226162
94299;53;100;25;0
94299;53;143;15;0
94299;53;144;30;0
94300;190;10759;1329744969;226155
94300;53;100;50;0
94300;53;143;28;0
94300;53;144;55;0
94301;190;10770;1145389908;226376
94301;53;146;4;0
94301;53;282;5;0
94301;53;281;5;0
94301;53;280;5;0
94301;53;278;5;0
94301;53;311;5;0
94301;53;315;5;0
94301;53;316;5;0
94301;53;317;5;0
94301;53;279;5;0
94301;53;145;10;0
94301;53;143;10;0
94301;53;147;10;0
94301;53;104;10;0
94302;53;146;4;0
94302;53;282;7;0
94302;53;281;7;0
94302;53;280;7;0
94302;53;278;7;0
94302;53;311;7;0
94302;53;315;7;0
94302;53;316;7;0
94302;53;317;7;0
94302;53;279;7;0
94302;53;145;10;0
94302;53;143;10;0
94302;53;147;10;0
94302;53;104;10;0
94303;53;146;8;0
94303;53;282;9;0
94303;53;281;9;0
94303;53;280;9;0
94303;53;278;9;0
94303;53;311;9;0
94303;53;315;9;0
94303;53;316;9;0
94303;53;317;9;0
94303;53;279;9;0
94303;53;145;12;0
94303;53;143;12;0
94303;53;147;12;0
94303;53;104;11;0
94304;190;10773;1112299346;226853
94304;53;146;8;0
94304;53;282;11;0
94304;53;281;11;0
94304;53;280;11;0
94304;53;278;11;0
94304;53;311;11;0
94304;53;315;11;0
94304;53;316;11;0
94304;53;317;11;0
94304;53;279;11;0
94304;53;145;13;0
94304;53;143;13;0
94304;53;147;13;0
94304;53;104;12;0
94305;53;146;10;0
94305;53;282;15;0
94305;53;281;15;0
94305;53;280;15;0
94305;53;278;15;0
94305;53;311;15;0
94305;53;315;15;0
94305;53;316;15;0
94305;53;317;15;0
94305;53;279;15;0
94305;53;145;14;0
94305;53;143;14;0
94305;53;147;14;0
94305;53;104;13;0
94306;190;10775;1213158472;226854
94306;53;146;10;0
94306;53;282;18;0
94306;53;281;18;0
94306;53;280;18;0
94306;53;278;18;0
94306;53;311;18;0
94306;53;315;18;0
94306;53;316;18;0
94306;53;317;18;0
94306;53;279;18;0
94306;53;145;16;0
94306;53;143;16;0
94306;53;147;16;0
94306;53;104;15;0
94307;53;146;12;0
94307;53;282;22;0
94307;53;281;22;0
94307;53;280;22;0
94307;53;278;22;0
94307;53;311;22;0
94307;53;315;22;0
94307;53;316;22;0
94307;53;317;22;0
94307;53;279;22;0
94307;53;145;18;0
94307;53;143;18;0
94307;53;147;18;0
94307;53;104;16;0
94308;53;146;16;0
94308;53;282;25;0
94308;53;281;25;0
94308;53;280;25;0
94308;53;278;25;0
94308;53;311;25;0
94308;53;315;25;0
94308;53;316;25;0
94308;53;317;25;0
94308;53;279;25;0
94308;53;145;22;0
94308;53;143;22;0
94308;53;147;22;0
94308;53;104;22;0
94309;190;10778;1363824464;226382
94309;53;146;20;0
94309;53;282;32;0
94309;53;281;32;0
94309;53;280;32;0
94309;53;278;32;0
94309;53;311;32;0
94309;53;315;32;0
94309;53;316;32;0
94309;53;317;32;0
94309;53;279;32;0
94309;53;145;30;0
94309;53;143;30;0
94309;53;147;30;0
94309;53;104;28;0
94310;53;146;28;0
94310;53;282;43;0
94310;53;281;43;0
94310;53;280;43;0
94310;53;278;43;0
94310;53;311;43;0
94310;53;315;43;0
94310;53;316;43;0
94310;53;317;43;0
94310;53;279;43;0
94310;53;145;55;0
94310;53;143;55;0
94310;53;147;55;0
94310;53;104;43;0
94311;53;221;25;0
94311;53;160;10;0
94312;53;221;40;0
94312;53;160;10;0
94313;190;10782;1364542286;227358
94313;53;221;65;0
94313;53;160;12;0
94314;53;221;75;0
94314;53;160;13;0
94315;53;221;90;0
94315;53;160;14;0
94316;190;10785;1095058501;226128
94316;53;221;110;0
94316;53;160;16;0
94317;53;221;130;0
94317;53;160;18;0
94318;53;221;145;0
94318;53;160;22;0
94319;190;10788;1263420750;227359
94319;53;221;160;0
94319;53;160;30;0
94320;53;221;260;0
94320;53;160;55;0
94321;53;20;3;0
94321;53;135;25;0
94321;53;165;25;0
94322;53;20;5;0
94322;53;135;40;0
94322;53;165;40;0
94323;53;20;8;0
94323;190;10792;1162500172;214386
94323;53;135;55;0
94323;53;165;55;0
94324;53;20;14;0
94324;53;135;80;0
94324;53;165;80;0
94325;53;157;10;0
94325;53;126;10;0
94325;53;125;10;0
94326;190;10801;1396789569;212997
94326;53;157;12;0
94326;53;126;12;0
94326;53;125;12;0
94327;53;157;16;0
94327;53;126;16;0
94327;53;125;16;0
94328;190;10803;1229407820;213010
94328;53;157;27;0
94328;53;126;27;0
94328;53;125;27;0
94329;53;146;5;0
94329;190;10810;1380732740;225317
94329;53;100;1;0
94329;53;282;4;0
94329;53;281;4;0
94329;53;280;4;0
94329;53;278;4;0
94329;53;311;4;0
94329;53;315;4;0
94329;53;316;4;0
94329;53;317;4;0
94329;53;279;4;0
94330;53;146;5;0
94330;190;10811;1145394761;225341
94330;53;100;2;0
94330;53;282;8;0
94330;53;281;8;0
94330;53;280;8;0
94330;53;278;8;0
94330;53;311;8;0
94330;53;315;8;0
94330;53;316;8;0
94330;53;317;8;0
94330;53;279;8;0
94331;53;146;6;0
94331;53;100;2;0
94331;53;282;11;0
94331;53;281;11;0
94331;53;280;11;0
94331;53;278;11;0
94331;53;311;11;0
94331;53;315;11;0
94331;53;316;11;0
94331;53;317;11;0
94331;53;279;11;0
94332;53;146;6;0
94332;190;10813;1381257050;225323
94332;53;100;3;0
94332;53;282;15;0
94332;53;281;15;0
94332;53;280;15;0
94332;53;278;15;0
94332;53;311;15;0
94332;53;315;15;0
94332;53;316;15;0
94332;53;317;15;0
94332;53;279;15;0
94333;53;146;7;0
94333;190;10814;1145390419;225347
94333;53;100;3;0
94333;53;282;18;0
94333;53;281;18;0
94333;53;280;18;0
94333;53;278;18;0
94333;53;311;18;0
94333;53;315;18;0
94333;53;316;18;0
94333;53;317;18;0
94333;53;279;18;0
94334;53;146;8;0
94334;53;100;4;0
94334;53;282;20;0
94334;53;281;20;0
94334;53;280;20;0
94334;53;278;20;0
94334;53;311;20;0
94334;53;315;20;0
94334;53;316;20;0
94334;53;317;20;0
94334;53;279;20;0
94335;53;146;9;0
94335;190;10816;1381322579;225329
94335;53;100;5;0
94335;53;282;24;0
94335;53;281;24;0
94335;53;280;24;0
94335;53;278;24;0
94335;53;311;24;0
94335;53;315;24;0
94335;53;316;24;0
94335;53;317;24;0
94335;53;279;24;0
94336;53;146;11;0
94336;190;10817;1146050121;225353
94336;53;100;5;0
94336;53;282;28;0
94336;53;281;28;0
94336;53;280;28;0
94336;53;278;28;0
94336;53;311;28;0
94336;53;315;28;0
94336;53;316;28;0
94336;53;317;28;0
94336;53;279;28;0
94337;53;146;15;0
94337;53;100;6;0
94337;53;282;30;0
94337;53;281;30;0
94337;53;280;30;0
94337;53;278;30;0
94337;53;311;30;0
94337;53;315;30;0
94337;53;316;30;0
94337;53;317;30;0
94337;53;279;30;0
94338;53;146;28;0
94338;190;10819;1381257026;225335
94338;53;100;9;0
94338;53;282;50;0
94338;53;281;50;0
94338;53;280;50;0
94338;53;278;50;0
94338;53;311;50;0
94338;53;315;50;0
94338;53;316;50;0
94338;53;317;50;0
94338;53;279;50;0
